{'loss': 2.3253, 'grad_norm': 0.21877968311309814, 'learning_rate': 1.41643059490085e-06, 'mean_token_accuracy': 0.5390011395531479, 'epoch': 0.0}
{'loss': 2.0287, 'grad_norm': 0.7913966774940491, 'learning_rate': 3.8112347734642015e-05, 'mean_token_accuracy': 0.5423906046239535, 'epoch': 5.04}
{'loss': 1.9748, 'grad_norm': 0.8801043629646301, 'learning_rate': 3.806853036543686e-05, 'mean_token_accuracy': 0.5533644515863394, 'epoch': 5.05}
{'loss': 1.8292, 'grad_norm': 0.7728040218353271, 'learning_rate': 3.802471299623171e-05, 'mean_token_accuracy': 0.5790189738833007, 'epoch': 5.05}
{'loss': 1.7388, 'grad_norm': 0.708285927772522, 'learning_rate': 3.7980895627026555e-05, 'mean_token_accuracy': 0.5921556623937998, 'epoch': 5.05}
{'loss': 1.9543, 'grad_norm': 0.6979139447212219, 'learning_rate': 3.79370782578214e-05, 'mean_token_accuracy': 0.5556473601929018, 'epoch': 5.06}
{'loss': 2.0145, 'grad_norm': 0.7282861471176147, 'learning_rate': 3.789326088861625e-05, 'mean_token_accuracy': 0.5461218536412697, 'epoch': 5.06}
{'loss': 1.9509, 'grad_norm': 0.8344621658325195, 'learning_rate': 3.78494435194111e-05, 'mean_token_accuracy': 0.561573659108739, 'epoch': 5.06}
{'loss': 1.9292, 'grad_norm': 0.8399144411087036, 'learning_rate': 3.780562615020594e-05, 'mean_token_accuracy': 0.5615806828830213, 'epoch': 5.07}
{'loss': 1.7542, 'grad_norm': 0.656206488609314, 'learning_rate': 3.776180878100079e-05, 'mean_token_accuracy': 0.5888453663637649, 'epoch': 5.07}
{'loss': 2.0118, 'grad_norm': 0.7603009343147278, 'learning_rate': 3.771799141179564e-05, 'mean_token_accuracy': 0.5468469430989118, 'epoch': 5.07}
{'loss': 1.878, 'grad_norm': 0.715316891670227, 'learning_rate': 3.7674174042590485e-05, 'mean_token_accuracy': 0.5710472234100823, 'epoch': 5.08}
{'loss': 2.031, 'grad_norm': 0.8848941326141357, 'learning_rate': 3.763035667338533e-05, 'mean_token_accuracy': 0.5482873655909808, 'epoch': 5.08}
{'loss': 2.0315, 'grad_norm': 0.8766764998435974, 'learning_rate': 3.758653930418018e-05, 'mean_token_accuracy': 0.546554538220622, 'epoch': 5.08}
{'loss': 1.7171, 'grad_norm': 0.6809207797050476, 'learning_rate': 3.754272193497503e-05, 'mean_token_accuracy': 0.595409767141605, 'epoch': 5.09}
{'loss': 1.9106, 'grad_norm': 0.703035831451416, 'learning_rate': 3.749890456576987e-05, 'mean_token_accuracy': 0.5629931611607227, 'epoch': 5.09}
{'loss': 1.8887, 'grad_norm': 0.8122016787528992, 'learning_rate': 3.745508719656472e-05, 'mean_token_accuracy': 0.5685067752349209, 'epoch': 5.09}
{'loss': 2.0126, 'grad_norm': 0.881798505783081, 'learning_rate': 3.741126982735957e-05, 'mean_token_accuracy': 0.5491199199803228, 'epoch': 5.1}
{'loss': 1.8959, 'grad_norm': 0.8205395936965942, 'learning_rate': 3.736745245815441e-05, 'mean_token_accuracy': 0.5687745466186638, 'epoch': 5.1}
{'loss': 1.782, 'grad_norm': 0.6931977868080139, 'learning_rate': 3.732363508894926e-05, 'mean_token_accuracy': 0.5923841545644412, 'epoch': 5.1}
{'loss': 2.0286, 'grad_norm': 0.823727011680603, 'learning_rate': 3.727981771974411e-05, 'mean_token_accuracy': 0.5493035361387559, 'epoch': 5.11}
{'loss': 1.997, 'grad_norm': 0.8346654772758484, 'learning_rate': 3.7236000350538955e-05, 'mean_token_accuracy': 0.5508042237566707, 'epoch': 5.11}
{'loss': 1.9275, 'grad_norm': 0.9154287576675415, 'learning_rate': 3.71921829813338e-05, 'mean_token_accuracy': 0.5649922575086701, 'epoch': 5.11}
{'loss': 1.8504, 'grad_norm': 0.9260689616203308, 'learning_rate': 3.714836561212865e-05, 'mean_token_accuracy': 0.5740942055064349, 'epoch': 5.12}
{'loss': 1.6079, 'grad_norm': 0.4626269042491913, 'learning_rate': 3.71045482429235e-05, 'mean_token_accuracy': 0.620513425562514, 'epoch': 5.12}
{'loss': 1.9659, 'grad_norm': 0.748806893825531, 'learning_rate': 3.706073087371834e-05, 'mean_token_accuracy': 0.5541010513658762, 'epoch': 5.12}
{'loss': 1.9939, 'grad_norm': 0.854076623916626, 'learning_rate': 3.701691350451319e-05, 'mean_token_accuracy': 0.5534192623791311, 'epoch': 5.13}
{'loss': 1.9164, 'grad_norm': 0.8387879729270935, 'learning_rate': 3.697309613530804e-05, 'mean_token_accuracy': 0.5656499821695854, 'epoch': 5.13}
{'loss': 1.9447, 'grad_norm': 0.8819419145584106, 'learning_rate': 3.6929278766102885e-05, 'mean_token_accuracy': 0.56102195969471, 'epoch': 5.13}
{'loss': 1.6154, 'grad_norm': 0.5396830439567566, 'learning_rate': 3.688546139689773e-05, 'mean_token_accuracy': 0.6163877348076701, 'epoch': 5.14}
{'loss': 1.9296, 'grad_norm': 0.7852795124053955, 'learning_rate': 3.684164402769258e-05, 'mean_token_accuracy': 0.5589454606757691, 'epoch': 5.14}
{'loss': 2.0546, 'grad_norm': 0.8287093639373779, 'learning_rate': 3.6797826658487424e-05, 'mean_token_accuracy': 0.5435325699708032, 'epoch': 5.14}
{'loss': 1.9946, 'grad_norm': 0.9089681506156921, 'learning_rate': 3.675400928928227e-05, 'mean_token_accuracy': 0.5500427739156677, 'epoch': 5.15}
{'loss': 1.8648, 'grad_norm': 0.9528310298919678, 'learning_rate': 3.671019192007712e-05, 'mean_token_accuracy': 0.577394771370477, 'epoch': 5.15}
{'loss': 1.6599, 'grad_norm': 0.6345120072364807, 'learning_rate': 3.666637455087197e-05, 'mean_token_accuracy': 0.613751715433313, 'epoch': 5.15}
{'loss': 1.9586, 'grad_norm': 0.665907621383667, 'learning_rate': 3.6622557181666815e-05, 'mean_token_accuracy': 0.5576926673319469, 'epoch': 5.16}
{'loss': 1.9589, 'grad_norm': 0.7576895356178284, 'learning_rate': 3.657873981246166e-05, 'mean_token_accuracy': 0.5581889280974521, 'epoch': 5.16}
{'loss': 1.9911, 'grad_norm': 0.8313020467758179, 'learning_rate': 3.653492244325651e-05, 'mean_token_accuracy': 0.5531151246724411, 'epoch': 5.16}
{'loss': 1.9074, 'grad_norm': 0.8803158402442932, 'learning_rate': 3.6491105074051355e-05, 'mean_token_accuracy': 0.5637570645638263, 'epoch': 5.17}
{'loss': 1.7697, 'grad_norm': 0.6736147403717041, 'learning_rate': 3.64472877048462e-05, 'mean_token_accuracy': 0.5897626180224522, 'epoch': 5.17}
{'loss': 1.9691, 'grad_norm': 0.732391357421875, 'learning_rate': 3.640347033564105e-05, 'mean_token_accuracy': 0.5533140804263016, 'epoch': 5.18}
{'loss': 2.0392, 'grad_norm': 0.8669893741607666, 'learning_rate': 3.6359652966435894e-05, 'mean_token_accuracy': 0.5441558395566464, 'epoch': 5.18}
{'loss': 1.9396, 'grad_norm': 0.8502578139305115, 'learning_rate': 3.6315835597230745e-05, 'mean_token_accuracy': 0.5622724252934657, 'epoch': 5.18}
{'loss': 1.9169, 'grad_norm': 0.9329788088798523, 'learning_rate': 3.627201822802559e-05, 'mean_token_accuracy': 0.56585532993589, 'epoch': 5.19}
{'loss': 1.7018, 'grad_norm': 0.5805623531341553, 'learning_rate': 3.622820085882044e-05, 'mean_token_accuracy': 0.60119224153427, 'epoch': 5.19}
{'loss': 1.9819, 'grad_norm': 0.748451292514801, 'learning_rate': 3.6184383489615285e-05, 'mean_token_accuracy': 0.5545808631370183, 'epoch': 5.19}
{'loss': 1.9917, 'grad_norm': 0.8526949286460876, 'learning_rate': 3.614056612041013e-05, 'mean_token_accuracy': 0.5501957537158109, 'epoch': 5.2}
{'loss': 2.0107, 'grad_norm': 0.8403034806251526, 'learning_rate': 3.609674875120498e-05, 'mean_token_accuracy': 0.546531453862145, 'epoch': 5.2}
{'loss': 1.8893, 'grad_norm': 0.919301450252533, 'learning_rate': 3.6052931381999824e-05, 'mean_token_accuracy': 0.5661170340481233, 'epoch': 5.2}
{'loss': 1.6925, 'grad_norm': 0.5558581948280334, 'learning_rate': 3.6009114012794675e-05, 'mean_token_accuracy': 0.6039303559212019, 'epoch': 5.21}
{'loss': 1.9669, 'grad_norm': 0.6697606444358826, 'learning_rate': 3.596529664358952e-05, 'mean_token_accuracy': 0.5549792187721486, 'epoch': 5.21}
{'loss': 1.9354, 'grad_norm': 0.8153066039085388, 'learning_rate': 3.592147927438437e-05, 'mean_token_accuracy': 0.5639083758432827, 'epoch': 5.21}
{'loss': 1.9523, 'grad_norm': 0.8618338108062744, 'learning_rate': 3.5877661905179215e-05, 'mean_token_accuracy': 0.5600726897686619, 'epoch': 5.22}
{'loss': 1.9034, 'grad_norm': 0.8534911274909973, 'learning_rate': 3.583384453597406e-05, 'mean_token_accuracy': 0.5733064430878956, 'epoch': 5.22}
{'loss': 1.6374, 'grad_norm': 0.6365158557891846, 'learning_rate': 3.579002716676891e-05, 'mean_token_accuracy': 0.6085145824641364, 'epoch': 5.22}
{'loss': 1.9743, 'grad_norm': 0.7591487765312195, 'learning_rate': 3.5746209797563755e-05, 'mean_token_accuracy': 0.5547422998496299, 'epoch': 5.23}
{'loss': 1.951, 'grad_norm': 0.7527158856391907, 'learning_rate': 3.5702392428358606e-05, 'mean_token_accuracy': 0.5605759008064375, 'epoch': 5.23}
{'loss': 1.9531, 'grad_norm': 0.8472414016723633, 'learning_rate': 3.565857505915345e-05, 'mean_token_accuracy': 0.5566361644855211, 'epoch': 5.23}
{'loss': 1.9675, 'grad_norm': 1.01412034034729, 'learning_rate': 3.5614757689948294e-05, 'mean_token_accuracy': 0.5542795493034355, 'epoch': 5.24}
{'loss': 1.6895, 'grad_norm': 0.6603706479072571, 'learning_rate': 3.5570940320743145e-05, 'mean_token_accuracy': 0.6055267779919582, 'epoch': 5.24}
{'loss': 1.9702, 'grad_norm': 0.6540603637695312, 'learning_rate': 3.552712295153799e-05, 'mean_token_accuracy': 0.5533613252625952, 'epoch': 5.24}
{'loss': 2.0525, 'grad_norm': 0.7658122777938843, 'learning_rate': 3.548330558233284e-05, 'mean_token_accuracy': 0.5429423102090614, 'epoch': 5.25}
{'loss': 1.9625, 'grad_norm': 0.8446451425552368, 'learning_rate': 3.5439488213127685e-05, 'mean_token_accuracy': 0.5555111732759761, 'epoch': 5.25}
{'loss': 1.905, 'grad_norm': 0.88603276014328, 'learning_rate': 3.5395670843922536e-05, 'mean_token_accuracy': 0.5612823908122152, 'epoch': 5.25}
{'loss': 1.7007, 'grad_norm': 0.6802339553833008, 'learning_rate': 3.535185347471738e-05, 'mean_token_accuracy': 0.6011325030554105, 'epoch': 5.26}
{'loss': 1.9021, 'grad_norm': 0.7305492758750916, 'learning_rate': 3.5308036105512224e-05, 'mean_token_accuracy': 0.5683974193618669, 'epoch': 5.26}
{'loss': 1.919, 'grad_norm': 0.8053826689720154, 'learning_rate': 3.5264218736307075e-05, 'mean_token_accuracy': 0.5620270139880323, 'epoch': 5.26}
{'loss': 1.9281, 'grad_norm': 0.7937001585960388, 'learning_rate': 3.522040136710192e-05, 'mean_token_accuracy': 0.5619424493994691, 'epoch': 5.27}
{'loss': 1.9142, 'grad_norm': 0.9310062527656555, 'learning_rate': 3.5176583997896764e-05, 'mean_token_accuracy': 0.565216220509347, 'epoch': 5.27}
{'loss': 1.5663, 'grad_norm': 0.5613558292388916, 'learning_rate': 3.5132766628691615e-05, 'mean_token_accuracy': 0.630574893287399, 'epoch': 5.27}
{'loss': 1.9626, 'grad_norm': 0.7265331149101257, 'learning_rate': 3.5088949259486466e-05, 'mean_token_accuracy': 0.5555831219313123, 'epoch': 5.28}
{'loss': 1.9316, 'grad_norm': 0.7577602863311768, 'learning_rate': 3.504513189028131e-05, 'mean_token_accuracy': 0.5586786777959374, 'epoch': 5.28}
{'loss': 1.9611, 'grad_norm': 0.7777896523475647, 'learning_rate': 3.5001314521076154e-05, 'mean_token_accuracy': 0.5544545939540286, 'epoch': 5.28}
{'loss': 1.8878, 'grad_norm': 0.9128342270851135, 'learning_rate': 3.4957497151871005e-05, 'mean_token_accuracy': 0.5653859593623921, 'epoch': 5.29}
{'loss': 1.7189, 'grad_norm': 0.6694713830947876, 'learning_rate': 3.491367978266585e-05, 'mean_token_accuracy': 0.6009156396022938, 'epoch': 5.29}
{'loss': 1.9535, 'grad_norm': 0.6751180291175842, 'learning_rate': 3.4869862413460694e-05, 'mean_token_accuracy': 0.5593495920162639, 'epoch': 5.29}
{'loss': 1.9972, 'grad_norm': 0.8393624424934387, 'learning_rate': 3.4826045044255545e-05, 'mean_token_accuracy': 0.5535796208757249, 'epoch': 5.3}
{'loss': 1.9356, 'grad_norm': 0.8095688819885254, 'learning_rate': 3.4782227675050396e-05, 'mean_token_accuracy': 0.5625824996355614, 'epoch': 5.3}
{'loss': 1.8677, 'grad_norm': 0.8106184005737305, 'learning_rate': 3.473841030584524e-05, 'mean_token_accuracy': 0.5751889905095805, 'epoch': 5.3}
{'loss': 1.7048, 'grad_norm': 0.6565490961074829, 'learning_rate': 3.4694592936640085e-05, 'mean_token_accuracy': 0.6063997001138243, 'epoch': 5.31}
{'loss': 1.9359, 'grad_norm': 0.7654747366905212, 'learning_rate': 3.4650775567434936e-05, 'mean_token_accuracy': 0.5600194454569273, 'epoch': 5.31}
{'loss': 1.9391, 'grad_norm': 0.7542154788970947, 'learning_rate': 3.460695819822978e-05, 'mean_token_accuracy': 0.5631446282700411, 'epoch': 5.31}
{'loss': 2.0514, 'grad_norm': 0.8287045955657959, 'learning_rate': 3.4563140829024624e-05, 'mean_token_accuracy': 0.5389899218470842, 'epoch': 5.32}
{'loss': 1.9007, 'grad_norm': 0.9344105124473572, 'learning_rate': 3.4519323459819475e-05, 'mean_token_accuracy': 0.5712888895723605, 'epoch': 5.32}
{'loss': 1.598, 'grad_norm': 0.5352156162261963, 'learning_rate': 3.4475506090614326e-05, 'mean_token_accuracy': 0.6199246780361303, 'epoch': 5.32}
{'loss': 2.0405, 'grad_norm': 0.7120482325553894, 'learning_rate': 3.4431688721409164e-05, 'mean_token_accuracy': 0.5431158967675201, 'epoch': 5.33}
{'loss': 1.9918, 'grad_norm': 0.8086265325546265, 'learning_rate': 3.4387871352204015e-05, 'mean_token_accuracy': 0.5525724975000292, 'epoch': 5.33}
{'loss': 2.0186, 'grad_norm': 0.7667089104652405, 'learning_rate': 3.4344053982998866e-05, 'mean_token_accuracy': 0.5513695980837685, 'epoch': 5.33}
{'loss': 1.8576, 'grad_norm': 0.8322285413742065, 'learning_rate': 3.430023661379371e-05, 'mean_token_accuracy': 0.5755044198548268, 'epoch': 5.34}
{'loss': 1.6858, 'grad_norm': 0.5736801624298096, 'learning_rate': 3.4256419244588554e-05, 'mean_token_accuracy': 0.6069198094484275, 'epoch': 5.34}
{'loss': 1.8751, 'grad_norm': 0.6819980144500732, 'learning_rate': 3.4212601875383405e-05, 'mean_token_accuracy': 0.5677383086755223, 'epoch': 5.35}
{'loss': 1.924, 'grad_norm': 0.7864437103271484, 'learning_rate': 3.416878450617825e-05, 'mean_token_accuracy': 0.5662026481316895, 'epoch': 5.35}
{'loss': 1.9783, 'grad_norm': 0.8511685729026794, 'learning_rate': 3.4124967136973094e-05, 'mean_token_accuracy': 0.5552552661846898, 'epoch': 5.35}
{'loss': 1.9298, 'grad_norm': 0.9059865474700928, 'learning_rate': 3.4081149767767945e-05, 'mean_token_accuracy': 0.559145019312332, 'epoch': 5.36}
{'loss': 1.6309, 'grad_norm': 0.6049966812133789, 'learning_rate': 3.4037332398562796e-05, 'mean_token_accuracy': 0.6184257493006423, 'epoch': 5.36}
{'loss': 1.9311, 'grad_norm': 0.7157890200614929, 'learning_rate': 3.3993515029357633e-05, 'mean_token_accuracy': 0.5630367632312401, 'epoch': 5.36}
{'loss': 1.9061, 'grad_norm': 0.7546434998512268, 'learning_rate': 3.3949697660152485e-05, 'mean_token_accuracy': 0.5643595350770602, 'epoch': 5.37}
{'loss': 1.954, 'grad_norm': 0.836703896522522, 'learning_rate': 3.3905880290947336e-05, 'mean_token_accuracy': 0.5561511792115585, 'epoch': 5.37}
{'loss': 1.8904, 'grad_norm': 0.8864229917526245, 'learning_rate': 3.386206292174218e-05, 'mean_token_accuracy': 0.5703084193973516, 'epoch': 5.37}
{'loss': 1.6616, 'grad_norm': 0.5071395039558411, 'learning_rate': 3.3818245552537024e-05, 'mean_token_accuracy': 0.6057771747090089, 'epoch': 5.38}
{'loss': 1.9269, 'grad_norm': 0.6532792448997498, 'learning_rate': 3.3774428183331875e-05, 'mean_token_accuracy': 0.5597065605868745, 'epoch': 5.38}
{'loss': 2.0163, 'grad_norm': 0.8093787431716919, 'learning_rate': 3.3730610814126726e-05, 'mean_token_accuracy': 0.5522964544317134, 'epoch': 5.38}
{'loss': 1.9255, 'grad_norm': 0.8503699898719788, 'learning_rate': 3.3686793444921564e-05, 'mean_token_accuracy': 0.5594252977185622, 'epoch': 5.39}
{'loss': 1.8833, 'grad_norm': 0.8468238711357117, 'learning_rate': 3.3642976075716415e-05, 'mean_token_accuracy': 0.570536004307525, 'epoch': 5.39}
{'loss': 1.696, 'grad_norm': 0.6194003820419312, 'learning_rate': 3.3599158706511266e-05, 'mean_token_accuracy': 0.6037296981575041, 'epoch': 5.39}
{'loss': 1.9204, 'grad_norm': 0.6786967515945435, 'learning_rate': 3.355534133730611e-05, 'mean_token_accuracy': 0.5633995090129036, 'epoch': 5.4}
{'loss': 1.9316, 'grad_norm': 0.6586191058158875, 'learning_rate': 3.3511523968100954e-05, 'mean_token_accuracy': 0.5605151175715444, 'epoch': 5.4}
{'loss': 1.9976, 'grad_norm': 0.859652042388916, 'learning_rate': 3.3467706598895805e-05, 'mean_token_accuracy': 0.5492860407917616, 'epoch': 5.4}
{'loss': 1.8858, 'grad_norm': 0.9065727591514587, 'learning_rate': 3.342388922969065e-05, 'mean_token_accuracy': 0.5716715516898871, 'epoch': 5.41}
{'loss': 1.6966, 'grad_norm': 0.6071574687957764, 'learning_rate': 3.3380071860485494e-05, 'mean_token_accuracy': 0.6024342997643057, 'epoch': 5.41}
{'loss': 1.9804, 'grad_norm': 0.7506153583526611, 'learning_rate': 3.3336254491280345e-05, 'mean_token_accuracy': 0.557355492445111, 'epoch': 5.41}
{'loss': 1.9667, 'grad_norm': 0.8503242135047913, 'learning_rate': 3.3292437122075196e-05, 'mean_token_accuracy': 0.5571571176661239, 'epoch': 5.42}
{'loss': 1.9924, 'grad_norm': 0.8779090642929077, 'learning_rate': 3.324861975287004e-05, 'mean_token_accuracy': 0.5536951246073806, 'epoch': 5.42}
{'loss': 1.9088, 'grad_norm': 0.9030038118362427, 'learning_rate': 3.3204802383664884e-05, 'mean_token_accuracy': 0.5658858573815976, 'epoch': 5.42}
{'loss': 1.6454, 'grad_norm': 0.6596585512161255, 'learning_rate': 3.3160985014459735e-05, 'mean_token_accuracy': 0.6119056145875835, 'epoch': 5.43}
{'loss': 2.0789, 'grad_norm': 0.7212837338447571, 'learning_rate': 3.311716764525458e-05, 'mean_token_accuracy': 0.5402047245443536, 'epoch': 5.43}
{'loss': 1.9313, 'grad_norm': 0.7853604555130005, 'learning_rate': 3.3073350276049424e-05, 'mean_token_accuracy': 0.5650315774828611, 'epoch': 5.43}
{'loss': 1.9941, 'grad_norm': 0.836166501045227, 'learning_rate': 3.3029532906844275e-05, 'mean_token_accuracy': 0.5518023605166272, 'epoch': 5.44}
{'loss': 1.9326, 'grad_norm': 0.8944030404090881, 'learning_rate': 3.298571553763912e-05, 'mean_token_accuracy': 0.5615738587364426, 'epoch': 5.44}
{'loss': 1.6461, 'grad_norm': 0.5722143054008484, 'learning_rate': 3.294189816843397e-05, 'mean_token_accuracy': 0.6096112663041283, 'epoch': 5.44}
{'loss': 1.9642, 'grad_norm': 0.7396419644355774, 'learning_rate': 3.2898080799228815e-05, 'mean_token_accuracy': 0.5579481145847704, 'epoch': 5.45}
{'loss': 2.009, 'grad_norm': 0.7605614066123962, 'learning_rate': 3.2854263430023666e-05, 'mean_token_accuracy': 0.5500446749562479, 'epoch': 5.45}
{'loss': 1.9559, 'grad_norm': 0.8260456919670105, 'learning_rate': 3.281044606081851e-05, 'mean_token_accuracy': 0.5590562197317321, 'epoch': 5.45}
{'loss': 1.8814, 'grad_norm': 0.932083785533905, 'learning_rate': 3.2766628691613354e-05, 'mean_token_accuracy': 0.5740852897660085, 'epoch': 5.46}
{'loss': 1.7777, 'grad_norm': 0.6711448431015015, 'learning_rate': 3.2722811322408205e-05, 'mean_token_accuracy': 0.5911217007123514, 'epoch': 5.46}
{'loss': 1.9235, 'grad_norm': 0.7435155510902405, 'learning_rate': 3.267899395320305e-05, 'mean_token_accuracy': 0.5641904732639919, 'epoch': 5.46}
{'loss': 1.9124, 'grad_norm': 0.702358067035675, 'learning_rate': 3.26351765839979e-05, 'mean_token_accuracy': 0.566658303911863, 'epoch': 5.47}
{'loss': 1.9868, 'grad_norm': 0.8396559357643127, 'learning_rate': 3.2591359214792745e-05, 'mean_token_accuracy': 0.5539922540784368, 'epoch': 5.47}
{'loss': 1.8411, 'grad_norm': 0.9051104784011841, 'learning_rate': 3.2547541845587596e-05, 'mean_token_accuracy': 0.5787090067710833, 'epoch': 5.47}
{'loss': 1.6162, 'grad_norm': 0.6585322618484497, 'learning_rate': 3.250372447638244e-05, 'mean_token_accuracy': 0.6127374029359431, 'epoch': 5.48}
{'loss': 1.949, 'grad_norm': 0.7055488228797913, 'learning_rate': 3.2459907107177284e-05, 'mean_token_accuracy': 0.5586191766835336, 'epoch': 5.48}
{'loss': 1.962, 'grad_norm': 0.8573443293571472, 'learning_rate': 3.2416089737972135e-05, 'mean_token_accuracy': 0.5606907896009717, 'epoch': 5.48}
{'loss': 1.9349, 'grad_norm': 0.8078998327255249, 'learning_rate': 3.237227236876698e-05, 'mean_token_accuracy': 0.565449270198315, 'epoch': 5.49}
{'loss': 1.9274, 'grad_norm': 0.841029703617096, 'learning_rate': 3.232845499956183e-05, 'mean_token_accuracy': 0.5601539618548669, 'epoch': 5.49}
{'loss': 1.7303, 'grad_norm': 0.6227813363075256, 'learning_rate': 3.2284637630356675e-05, 'mean_token_accuracy': 0.5950945921882103, 'epoch': 5.49}
{'loss': 1.9474, 'grad_norm': 0.6456295251846313, 'learning_rate': 3.224082026115152e-05, 'mean_token_accuracy': 0.5588635828430633, 'epoch': 5.5}
{'loss': 1.9512, 'grad_norm': 0.8276978135108948, 'learning_rate': 3.219700289194637e-05, 'mean_token_accuracy': 0.5642393105431462, 'epoch': 5.5}
